artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Retrovision,11e81bc7-9c7d-6a90-badc-a0369fe50396,6heMlLFM6RDDHRz99uKMqS,,,,,,,https://soundcloud.com/retro_vision,retro_vision,,,,,"spotify,soundcloud",
Elephanz,11e81bd2-93af-236c-a327-a0369fe50396,2CD8tl357w6zYA3XYuOJPO,,,,,,,https://soundcloud.com/elephanz,elephanz,,,,,"spotify,soundcloud",
Monique Bingham,11e81bd2-e428-9238-9317-a0369fe50396,2DpGG0b6Rt9q69o8Rk1DCa,,,,,,,https://soundcloud.com/monique-bingham,monique-bingham,,,,,"spotify,soundcloud",
Stavros Martina,11e83fe8-c60a-da60-95aa-a0369fe50396,17ynEC4GysdLM4R66FmghW,,,,,,,https://soundcloud.com/stavrosmartinabootlegs,stavrosmartinabootlegs,,,,,"spotify,soundcloud",
Micah Martin,b24e9764-c19d-11e8-b4ff-525400009efb,4i8u1FZVapjZBcCyyrAnU3,,,,,,,https://soundcloud.com/micahmartinmusic,micahmartinmusic,,,,,"spotify,soundcloud",
Marshall Masters,11e81bcd-c385-6286-b4b6-a0369fe50396,1X0q9PceOgszjWT4Lp8wKL,,,,,,,https://soundcloud.com/marshall-masters,marshall-masters,,,,,"spotify,soundcloud",
Naive New Beaters,11e81bbe-8fc7-8da2-b1d3-a0369fe50396,0xW1QQBD5O09HptO2fEaI4,,,,,,,https://soundcloud.com/naive-new-beaters,naive-new-beaters,,,,,"spotify,soundcloud",
Sematary,0654690a-f7f4-11e9-a09a-549f35161576,1GLnyPuL45vOsZPs5iANcC,,,,,,,https://soundcloud.com/semataryy,semataryy,,,,,"spotify,soundcloud",
Abeer,9699580b-0627-455d-9180-1b73913ee2b2,5AdvC69twrXkysaR34BDmM,,,,,,,https://soundcloud.com/user-274404463,user-274404463,,,,,"spotify,soundcloud",
M.O,11e81bbc-6f75-8f7e-a292-a0369fe50396,1BH45DVSTeGBvcYXNCd67g,,,,,,,https://soundcloud.com/momomoyouth,momomoyouth,,,,,"spotify,soundcloud",
Simone Vitullo,11e81bc3-91da-6588-95db-a0369fe50396,2DmIxLxqj5Pu1QcZxuMZOQ,,,,,,,https://soundcloud.com/simonevitullo,simonevitullo,,,,,"spotify,soundcloud",
Midnight Pass,8e3a4939-e3f9-447e-91ab-fb0d59cec605,2F8qRDc5o9tYPuRiT4cvN6,,,,,,,https://soundcloud.com/midnightpassduo,midnightpassduo,,,,,"spotify,soundcloud",
Emin Nilsen,84c7d54e-3d09-4467-812e-f8cdbdeee938,59TVoD6bvD2JFs9xLZH9bX,,,,,,,https://soundcloud.com/eminnilsen,eminnilsen,,,,,"spotify,soundcloud",
Srinidhi Nerella,cd39646e-fc5e-44c8-b6c3-d4aa5ecd066e,1m9l2bsj6oYndpc8LF4lUn,,,,,,,https://soundcloud.com/srinidhinerella-sc,srinidhinerella-sc,,,,,"spotify,soundcloud",
Poizen,11e83fe1-63a6-ecc6-ac15-aa1c026db3d8,0HVGgDfCRnKEfeGpRzxNvC,,,,,,,https://soundcloud.com/545644080,545644080,,,,,"spotify,soundcloud",
suffershade,64689788-8b37-4b64-87fb-2e93bdc9ed52,09erAii23JiJfYwr8MhDLB,,,,,,,https://soundcloud.com/suffershade,suffershade,,,,,"spotify,soundcloud",
Aftershock,11e81bca-fff7-6b7c-8f94-a0369fe50396,0jCHApSDR3vF0SA4fparz1,,,,,,,https://soundcloud.com/aftershockfam,aftershockfam,,,,,"spotify,soundcloud",
Jose Alves,fc7ee9ec-98d2-4429-8a93-5a67e24e2d29,3wgghSRJ0p9lOfHiE9D1Y9,,,,,,,https://soundcloud.com/josealvesdj,josealvesdj,,,,,"spotify,soundcloud",
MARUV,11e83feb-2ab7-0a9a-9b51-a0369fe50396,44T03OWDUjwDgg4IYgFCWi,,,,,,,https://soundcloud.com/maruv_official,maruv_official,,,,,"spotify,soundcloud",
Nascent,11e83fe3-2c8a-2d5a-ade6-aa1c026db3d8,5727wMPGcNsG22DBboWpX6,,,,,,,https://soundcloud.com/nascentbeats,nascentbeats,,,,,"spotify,soundcloud",
Explosions in the Sky,11e81bcb-7990-f534-ba5a-a0369fe50396,1uQWmt1OhuHGRKmZ2ZcL6p,,,,,,,https://soundcloud.com/explosionsinthesky,explosionsinthesky,,,,,"spotify,soundcloud",
Maia Wright,8eaa00c4-c0f2-11e8-9b8d-525400009efb,5qQFXHDOeYjiZVrCUO56Pk,,,,,,,https://soundcloud.com/maiawright,maiawright,,,,,"spotify,soundcloud",
Jorden Dux,fe0024af-5c01-497a-9c86-69eec52ac545,3c62o0pVkqhFkIsclgYcuf,,,,,,,https://soundcloud.com/jorden-dux,jorden-dux,,,,,"spotify,soundcloud",
PaBrymo,c7c70300-bf59-11e9-8e5e-549f35161576,2qRMjF0Cf2In67xEORWuwk,,,,,,,https://soundcloud.com/pabrymo-music,pabrymo-music,,,,,"spotify,soundcloud",
Shierro,e5000270-878f-11e9-97ae-549f35161576,7EVtRX3E2y1wcAwd2YituJ,,,,,,,https://soundcloud.com/stephanie-hierro,stephanie-hierro,,,,,"spotify,soundcloud",
Lamb,11e81bd1-5d63-618e-86a3-a0369fe50396,08YvZ2qzFrDSITfHLbPKMP,,,,,,,https://soundcloud.com/lambofficial,lambofficial,,,,,"spotify,soundcloud",
Frequencerz,11e81bc1-bd95-dfec-8371-a0369fe50396,5cPNMq5lKAoAKyv5kdpz9s,,,,,,,https://soundcloud.com/frequencerz,frequencerz,,,,,"spotify,soundcloud",
Sima,11e83fe1-510e-cde0-9b70-aa1c026db3d8,7gQ6tkspAoOOoDaCuVcSwH,,,,,,,https://soundcloud.com/simarecbcn,simarecbcn,,,,,"spotify,soundcloud",
