artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Bích Phương,11e83fe1-0df6-4920-a01f-aa1c026db3d8,685uiQVwgWB7gVtbTEqWdh,,,,,,,,,,,,,spotify,
Metrika,5e3ebf8e-e72d-4659-b5c5-daaeb70ea5d4,51WwqSqhXeyz3q9Q105Kjy,,,,,,,https://soundcloud.com/metrika-official,metrika-official,,,,,"spotify,soundcloud",
Manal,11e81bd2-ab8d-62be-ade7-a0369fe50396,7yK3vix9XmeNwPDmjGs78F,,,,,,,https://soundcloud.com/mnal-abdullh-223823016,mnal-abdullh-223823016,,,,,"spotify,soundcloud",
l0rna,acdf5cb1-07e7-4550-bc3b-b4d78a1d1de3,2kFBKRwutklbaGSKBpc6TS,,,,,,,https://soundcloud.com/l0rna-scmusic,l0rna-scmusic,,,,,"spotify,soundcloud",
Zae,8800c010-ed7b-4da4-82d9-44e22abbe041,1Xylc3o4UrD53lo9CvFvVg,https://www.instagram.com/zaezacarias/,zaezacarias,,,,,https://soundcloud.com/izaiah-hall-206153946,izaiah-hall-206153946,,,,,"spotify,soundcloud+musicbrainz",
Trina,11e81bc9-5c6c-31b4-8f73-a0369fe50396,4PrinKSrmILmo0kERG0Ogn,,,,,,,https://soundcloud.com/trinaofficial,trinaofficial,https://twitter.com/trinarockstarr,trinarockstarr,https://www.facebook.com/trinarockstarr,http://www.trina-online.com/,"spotify,soundcloud+musicbrainz",
Miri Ben-Ari,aa88dc68-b8e9-11e8-b1a1-525400009efb,7i0Z1tzWVamskO8eLnZ3Kx,,,,,,,https://soundcloud.com/miri-ben-ari,miri-ben-ari,,,,,"spotify,soundcloud",
Lady Kash,11e81bcd-ac1c-34d0-b73f-a0369fe50396,2a1ts2wPvq6Vif1x7KJV7a,https://www.instagram.com/ladykashonline/,ladykashonline,,,,,https://soundcloud.com/user-41913143-385767691,user-41913143-385767691,https://twitter.com/ladykashonline,ladykashonline,https://www.facebook.com/ladykashonline,https://ladykashonline.com/,"spotify,soundcloud+musicbrainz",
Sarah Guedes,bb603cdd-7748-45c5-9dcf-b49650b5df50,3ybwxfy04ny7tphw3AXobG,,,,,,,https://soundcloud.com/sarahguedesmc,sarahguedesmc,,,,,"spotify,soundcloud",
Milly,11e83fe1-f5a7-a55c-bb19-aa1c026db3d8,6LihBQjVynXpEaT3Oe2oof,,,,,,,https://soundcloud.com/millycfm,millycfm,,,,http://www.millymignone.altervista.org/,"spotify,soundcloud+musicbrainz",
