artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Khai,11e81bc7-4d02-cf5a-9762-a0369fe50396,6LuN9FCkKOj5PcnpouEgny,,,,,,,https://soundcloud.com/khaitunes,khaitunes,,,,,"spotify,soundcloud",
Modern Folk Üçlüsü,11e81bca-dc9f-89a2-8d82-a0369fe50396,6bayHl2VHbIseMg1jby37l,,,,,,,,,,,,,spotify,
L3ss,0a66184a-30a6-44bb-b985-60b21d01ddba,47UvONhA4idcz08XOh16q1,,,,,,,https://soundcloud.com/l3ss_official,l3ss_official,,,,,"spotify,soundcloud",
Madonna Sebastian,11e81bc0-7468-ae9a-af45-a0369fe50396,13lTMvnnXfDahWdeA174Iq,,,,,,,https://soundcloud.com/madonna-sebastian-17,madonna-sebastian-17,,,,,"spotify,soundcloud",
STRAIGHT RAZOR,11e83fe6-e95d-265a-a98c-aa1c026db3d8,6hcKJiqNxY4w5nFAno0scD,,,,,,,https://soundcloud.com/straightrazor,straightrazor,,,,,"spotify,soundcloud",
Exotiq Fiive02,a38c3f5f-0737-40f2-87ed-cccab74931a0,7CY0KSfMjsRo58uD5aZLzh,,,,,,,,,,,,,spotify,
Krush No Rock,9b94ffae-99f6-4db8-841c-1d50a821a8f4,75Qrwd4PgRJQly145ecWRP,,,,,,,https://soundcloud.com/krush-no-rock,krush-no-rock,,,,,"spotify,soundcloud",
Sebastian Moriarty,95266c3f-320b-48af-8750-019a40062980,1xKaK429iH9WxjAfwuy0kq,,,,,,,https://soundcloud.com/sebastianmoriarty-3,sebastianmoriarty-3,,,,,"spotify,soundcloud",
Jockiboi,11e83fe8-692f-3764-bac4-a0369fe50396,06k1Di14lB5ag5oPLYtWPY,,,,,,,https://soundcloud.com/jockiboi,jockiboi,,,,,"spotify,soundcloud",
Chris Weeks,11e81bc1-f654-878e-b131-a0369fe50396,4HTLVKVTLHOtFE9d1RczI9,,,,,,,https://soundcloud.com/user-138414718,user-138414718,,,,,"spotify,soundcloud",
Cosmonkey,0e1ced06-8512-11e9-9606-549f35161576,2UX9FU9sbDc4FwWVaCyaYB,,,,,,,https://soundcloud.com/cosmonkey,cosmonkey,,,,,"spotify,soundcloud",
ENDLESSDRXIN,cc74ee3c-a781-44b4-a033-b24f76e2cae8,4mG2aYwh3uBybRxzTp87py,,,,,,,https://soundcloud.com/endlessdrxin,endlessdrxin,,,,,"spotify,soundcloud",
Icicle,11e81bba-e0ba-7930-815e-a0369fe50396,7zoCV6yevWc39GUz2v1jqg,,,,,,,https://soundcloud.com/iciclee02,iciclee02,,,,,"spotify,soundcloud",
Taoufik,c7cd59ae-6c03-4a92-ab3d-90646ab859da,6nEfaWy0jvu8iVZcAE29WH,,,,,,,https://soundcloud.com/taoufik-elmagouri,taoufik-elmagouri,,,,,"spotify,soundcloud",
VVOKAA,e58ec94e-56bf-4ac2-96f4-0315a0a0acb8,4PHAgGYU8nrrDnD4aztbHE,,,,,,,https://soundcloud.com/vvokaa,vvokaa,,,,,"spotify,soundcloud",
Strong Maurice,9d1487a0-17fb-11e9-9790-549f35161576,47gEMSfOuk4AEQbKhT0O3V,,,,,,,https://soundcloud.com/strongmaurice,strongmaurice,,,,,"spotify,soundcloud",
Jeem Dj,919f5fc5-1b29-4d5b-9960-97a640d3ff68,7LtNpU7UtCsI1sABQIFnBz,,,,,,,https://soundcloud.com/jeem_dj_oficial,jeem_dj_oficial,,,,,"spotify,soundcloud",
Kubiks,11e81bc7-789d-e582-8dc5-a0369fe50396,7aPOfpCiVKzhW7dCj16ODr,,,,,,,https://soundcloud.com/kgmrle,kgmrle,,,,,"spotify,soundcloud",
RIKO & GUGGA,20539a4d-3bac-481f-b7d3-5336c0cca30a,3Xw8htgaMKuCumaCubDS8c,,,,,,,https://soundcloud.com/rikoandgugga,rikoandgugga,,,,,"spotify,soundcloud",
