artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Tooz,a80c0d1c-c644-11e8-8a66-549f35161576,4CxFjw8gtxkYR5LKv3a6kN,,,,,,,,,,,,,spotify,
Pointillism,50f7bd7d-01d0-4b50-a069-811861bf9c5d,6JirfCD0iO9srNDD1PEuyZ,,,,,,,,,,,,,spotify,
Mita Gami,e3d1a904-bf2e-11e9-9785-e4434b2a4898,6Y9N9gdo5jpzGsExWDymS8,,,,,,,,,,,,,spotify,
The Soundlovers,11e81bc4-0b2e-b92a-873a-a0369fe50396,6NRwWuLcR6Zcc8nzX4nBTv,,,,,,,,,,,,,spotify,
Lowsheen,b904235a-dc81-4c64-aa95-edfbe56fb16d,5lnxhnW7SIbxkkFVmVYEhU,,,,,,,,,,,,,spotify,
SPECRO,87e12ff0-8d1a-4e92-ba82-3d92bf3dc309,6QFIeCy0b6WNxqnKKAeX6m,,,,,,,,,,,,,spotify,
Paps'n'Skar,11e81bc3-2ed0-f63c-a3b8-a0369fe50396,7pbBSvkFKdTKLCJl5G1jSV,,,,,,,,,,,,,spotify,
slowed + reverb,23779d3c-bb18-4961-9901-a2c977a43f87,2fTPQanPcwZAHWokwxcRJi,,,,,,,,,,,,,spotify,
Next To Blue,11e83fe9-3227-c9c4-b1fc-aa1c026db3d8,651bTRrM7AWeYldvSxdHco,,,,,,,,,,,,,spotify,
Toledo,11e81bca-b900-8f50-9038-a0369fe50396,2xK3hBpuuHSxmHr96TzgDO,,,,,,,,,,,,,spotify,
Coquins,de4f41c2-c433-11e8-b2de-525400009efb,2CQkYpYeaZujTc9QnB2Hc3,,,,,,,,,,,,,spotify,
Dj Karri,595d59b6-fa80-11e9-9469-549f35161576,4seQKbHnG8TM3jKeUvHFw1,,,,,,,,,,,,,spotify,
PURNA FVNKY,ea716c55-f6e2-49a0-b167-39b0351b0322,6hE1QtFDT7B0JmHJDyrNh3,,,,,,,,,,,,,spotify,
Joris Sava,c12e8ca8-0751-4b21-b8d0-a5f28b0175f3,7M7NxBEoOEg35yqUyLRTgT,,,,,,,,,,,,,spotify,
SAY3AM,c5f05a1d-2c53-4ca8-bf26-4b9045dcd8ee,3UxUktdCJsomjKqozWDWSu,,,,,,,,,,,,,spotify,
Franz Emerald,411928d3-43f8-4662-a468-05fc3b2d439c,5luV26BPXVy8eyjz3lnzKv,,,,,,,,,,,,,spotify,
SjavasDaDeejay,c765dc9c-e182-11e9-a089-549f35161576,7LkCT07miUMz6JlKRqi3v0,,,,,,,,,,,,,spotify,
Tom Kha,e7d0c44f-96c3-41dd-8e9a-7f524d3a37f4,7Jx4jOIIdp8GeoR2sA32fY,,,,,,,,,,,,,spotify,
SLVR,9ee49dda-b8cf-11e8-b43d-525400009efb,4nKvbonPefiFmshjpHENVU,,,,,,,,,,,,,spotify,
DUSTY,6df32132-b8f3-11e8-bf1f-525400009efb,22hWz22JAmIhIEp0u1X01L,,,,,,,,,,,,,spotify,
Aya Anne,f8655cfa-683f-4645-8e4e-65aa7774d62d,5PbxcgpYKbG22qd9c3LNC1,,,,,,,,,,,,,spotify,
Sary,a7efa622-cc66-11e8-9a9e-549f35161576,3ruACf0oMHNYWImFGj10c6,,,,,,,,,,,,,spotify,
Xoder,56822b04-9786-424d-af86-dc8eb03bd915,14HG6GHl5MVyK80lR8fQ2k,,,,,,,,,,,,,spotify,
Red House Painters,11e81bd2-e5d2-d620-8173-a0369fe50396,2GATzeg62cr6sH29wSOVWe,,,,,,,,,,,,,spotify,
Daniel Parranda,d159868a-b8f8-11e8-aa48-525400009efb,1RXBVkK7YynHOQ3nvuSi5O,,,,,,,,,,,,,spotify,
The Veer Union,11e81bc9-3a72-e9c2-895b-a0369fe50396,2WQQRKpu2PMLsHSrUJmyCS,,,,,,,,,,,,,spotify,
dxnkwer,4fe5d9ab-671b-4b71-b8c2-b288eb375bfc,7AmkqDnifFxuz6KuDccmps,,,,,,,,,,,,,spotify,
Tim Dup,11e81bba-b741-0f1a-b259-a0369fe50396,2Ksaxtwx8hMgjUkzIoGDXE,,,,,,,,,,,,,spotify,
Jamie McCool,2ffe59a0-0f6a-11e9-8a18-549f35161576,5QLHxIflbfcyiniywmSNiP,,,,,,,,,,,,,spotify,
Electroforez,11e81bd0-67ab-137c-ae0c-a0369fe50396,2xZHADRPl17tm8FPthebhR,,,,,,,,,,,,,spotify,
Nuages,11e81bcb-8ec3-4a06-866f-a0369fe50396,30tUlKZ8oLo0BnN6n0GZKD,,,,,,,,,,,,,spotify,
Orchestra Baobab,11e81bd1-cf1d-6ef0-a983-a0369fe50396,7xT0arvCDupDU1YYy0BNv9,,,,,,,,,,,,,spotify,
Arthur Russell,11e81bbc-3f36-be1e-b15e-a0369fe50396,3iJJD5v7oIFUevW4N5w5cj,,,,,,,,,,,,,spotify,
Marko Perković Thompson,11e81bd0-f15a-781a-b1dd-a0369fe50396,5kA5yw8TqGXqQ9Lk7fFYhb,,,,,,,,,,,,,spotify,
usedcvnt,a145d935-5a9b-4f50-9b06-7fb1ddb7e375,54Xm6xMcgYBf0Q6jwKU3Yg,,,,,,,,,,,,,spotify,
Kverz,9a1bf511-da4b-4184-8857-36d8e1d417f6,4w05pGVFXfflJIWr4oCSR2,,,,,,,,,,,,,spotify,
2FarAway,a094767f-4073-4767-be6d-88d13c074602,0m0DFcA4Bg5HemIW0vQ4U3,,,,,,,,,,,,,spotify,
Asco,11e83fe0-ff62-4ef4-ab95-aa1c026db3d8,78tb5IXVdgoNDphZXWMN0r,,,,,,,,,,,,,spotify,
Merzzy,cfc58963-c23b-42e9-87d6-7bd5cb2e1721,27GQeuJPEHgfG39wMBPxWj,,,,,,,,,,,,,spotify,
Francoise Sanders,11e81bba-bb0e-0cce-adeb-a0369fe50396,1gziOczQaDTj4pXbljZPX2,,,,,,,,,,,,,spotify,
Kartell,11e81bca-9a69-d81c-9f2a-a0369fe50396,3E4UsjXgFv2GdwshMkkJze,,,,,,,,,,,,,spotify,
Charly Lownoise,11e81bc4-1aaa-29ac-a6bb-a0369fe50396,29NIIAIq5CRkVuzkggpS0W,,,,,,,,,,,,,spotify,
Jacobo Palacio,11e83fe8-1aa2-0720-96fb-aa1c026db3d8,3mU1B2afd4dketDYW5BLfz,,,,,,,,,,,,,spotify,
Jens Jordan,e378c016-c67b-11e8-8532-549f35161576,7gMU612mPpFgW9iawgpNU0,,,,,,,,,,,,,spotify,
Kmoe,11e83fee-1996-4f98-b8cd-a0369fe50396,48wt14F9gzlkNDRdXyJTQz,,,,,,,,,,,,,spotify,
Colton Jefferson,dbc6c537-dcda-4041-a459-040b8bc475d9,4dB5DX9CCgOE5LIOciYR7n,,,,,,,,,,,,,spotify,
Niotech,682bbd84-cbfa-11e9-8a97-549f35161576,6a3jFv7dkvf9HWPD5wjkof,,,,,,,,,,,,,spotify,
OCULA,49540b72-10c1-11e9-a4f6-549f35161576,2VzzhmEHXT4nGim8nBw4ij,,,,,,,,,,,,,spotify,
Hachioji P,11e81bbf-d3d8-a2f0-9a55-a0369fe50396,4TtpMS8RsX8vW64WOivJrb,,,,,,,,,,,,,spotify,
Hosh,11e81bd2-f31f-f042-89ec-a0369fe50396,6nWKAdMv1BDq1zHfZzkdbR,,,,,,,,,,,,,spotify,
Raving George,11e81bcc-c625-7658-8ce2-a0369fe50396,2mn602IBi2DIgqVl2vnam6,,,,,,,,,,,,,spotify,
KinAhau,c495588f-97ba-4cdc-874b-c419c75a3439,3C7Tv0IqIGLjA9rpVaeHRB,,,,,,,,,,,,,spotify,
Lake Melville,856de3bb-ef17-4080-9a5c-31f24208b05c,2qZD20bVk0hgogpaDPbxmG,,,,,,,,,,,,,spotify,
Faible Et Lente,177a3753-8ee7-4b57-af35-42d10174b538,1Hwi4HepkRbADl1q6nznXk,,,,,,,,,,,,,spotify,
Goya Menor,7006f564-d066-4069-ae22-c08c105cd32e,4TWOviIGJMWH79dyovGkaX,,,,,,,,,,,,,spotify,
Sad Night Dynamite,1e6c1dee-5ac8-11ea-b46c-e4434b16cb78,6ydvoGN30eRfE78bjTANF7,,,,,,,,,,,,,spotify,
Marian Dacal,37684850-09ec-11e9-929b-00163ec5a2fb,3iYLbtSFtQfUDWO5RKfIem,,,,,,,,,,,,,spotify,
FS Green,11e81bc2-dc9c-cf9e-9af5-a0369fe50396,2xjVYIMLS3nR5Y1UOr02Vb,,,,,,,,,,,,,spotify,
Dinkotrons,5450b3d8-5a9c-4b07-ad8f-5bd6e56e992a,1IWnMTe9epcSbGmpBApk7B,,,,,,,,,,,,,spotify,
Davuiside,ccf40b61-bca1-4a49-9352-4901d94a5e2d,76f3kykMC0OdbzXU02T1QV,,,,,,,,,,,,,spotify,
