artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Døssy,11e83fe8-67ed-148e-a38a-a0369fe50396,0Sa14mGhO6GW6JPOLQyAnW,,,,,,,,,,,,,spotify,
Caroline von Brünken,4591a6eb-37b4-407d-a524-426120976d9b,1FB93lAD7Kz9fKEXmWIEyx,,,,,,,,,,,,,spotify,
liily day,376cb5a3-8962-4402-a7ec-c10b1a6bf788,6cEnad7Xq3IDYJ2yBnpUlN,,,,,,,https://soundcloud.com/liilyday,liilyday,,,,,"spotify,soundcloud",
Phonked,f03f633f-bff8-41ee-bf0a-e8ab4622873b,6GhOO3XefHAQDgihyMlvpl,,,,,,,https://soundcloud.com/phonked-music,phonked-music,,,,,"spotify,soundcloud",
Ryder Spot,be81e33a-5e03-4098-8cb2-af37f4adaae4,5vcZnjpJXSwYQGi8PlMS3B,,,,,,,https://soundcloud.com/ryderspot,ryderspot,,,,,"spotify,soundcloud",
Avi8,11e81bbe-1a8d-716e-95ba-a0369fe50396,1GNl1iTql0c4P9brn1Fj6m,,,,,,,https://soundcloud.com/avi8music,avi8music,,,,,"spotify,soundcloud",
Navas,2e408bcf-d05b-4d0d-bd15-0341d04630b3,2VlzaSFag5euKYyhmke1QZ,,,,,,,https://soundcloud.com/navas-826378043,navas-826378043,,,,,"spotify,soundcloud",
VMacbeth,49280434-fb91-4e07-b62b-85d6145f3ed5,1duR27eN6W42tT9LVsGOvV,,,,,,,https://soundcloud.com/vmacbeth,vmacbeth,,,,,"spotify,soundcloud",
Paperwhite,11e81bbf-3a02-e096-a323-a0369fe50396,2JSBQeazRlk0kVp2gelwbZ,,,,,,,https://soundcloud.com/paperwhite,paperwhite,,,,,"spotify,soundcloud",
Maashu,a5f164d6-fcee-4d20-a7be-623afae454d8,089vLji2h1hsJNS5hRyiea,,,,,,,https://soundcloud.com/user-968283060,user-968283060,,,,,"spotify,soundcloud",
Levela,11e81bcc-be59-3478-9698-a0369fe50396,0sDeXbVK3kNuzYQlVib9ib,,,,,,,https://soundcloud.com/djlevela,djlevela,,,,,"spotify,soundcloud",
Christian Greg,fbaae8d4-ced8-11e8-8ae8-525400009efb,4uaGojdWj4H6cTJydZUPWG,,,,,,,https://soundcloud.com/christiangreg,christiangreg,,,,,"spotify,soundcloud",
Lovers Guilt,5d2cf683-8ac6-4d06-af30-590c804560bc,789p5BwJt6aWQy8y4b9HZ4,,,,,,,https://soundcloud.com/loversguilt,loversguilt,,,,,"spotify,soundcloud",
Daddy Kev,11e81bcb-55fe-4630-a149-a0369fe50396,0TekbvLbKAcf8rM0jBs2fw,,,,,,,https://soundcloud.com/daddykev,daddykev,,,,,"spotify,soundcloud",
James Deep,300e20d0-a557-4dce-9079-4efcdec74a01,52EqCD2FfFk5IgQKiP8OJ3,,,,,,,https://soundcloud.com/user-299232434,user-299232434,,,,,"spotify,soundcloud",
RICZA,fe0e807e-7add-4823-bfbc-3cb01c48935c,7jKi2gN4aS9PqKw9QAPMIG,,,,,,,https://soundcloud.com/riczamusic,riczamusic,,,,,"spotify,soundcloud",
wüsh,11e81bc0-e5a9-e2e0-a4f4-a0369fe50396,4NJhFmfw43RLBLjQvxDuRS,,,,,,,,,,,,,spotify,
Rangon,2772a98e-ed74-46e6-9e8c-41f7e3b49a63,2kUDFnmCVtN7dQ1lJze2Gp,,,,,,,https://soundcloud.com/vivianerangon,vivianerangon,,,,,"spotify,soundcloud",
DJ VEY DWI NYX,110884c0-1495-45a7-a1c6-7aff1017b6fb,5RBduGDFWP4vRqhmi0nDX8,,,,,,,https://soundcloud.com/byaverra-ows,byaverra-ows,,,,,"spotify,soundcloud",
Midranger,11e81bc6-d8c9-772e-b93e-a0369fe50396,3U6OvgyXngro2ryrJRj8U7,,,,,,,https://soundcloud.com/midrangermusic,midrangermusic,,,,,"spotify,soundcloud",
GRXGVR,11e83fe5-5c56-6e48-a353-aa1c026db3d8,0Uxe5OQyuew2Mhb6hF76Bk,,,,,,,https://soundcloud.com/gregar,gregar,,,,,"spotify,soundcloud",
LVGA,7f7c3d0d-fd47-4a7a-9276-fcefda37a8c0,3dxrUuznhrqeLmMuERorb7,,,,,,,https://soundcloud.com/nicola-lugaresi,nicola-lugaresi,,,,,"spotify,soundcloud",
Frankie Reyes,11e81bce-45ee-918e-8d83-a0369fe50396,256qpjScS1TGBrPpMXQXtD,,,,,,,https://soundcloud.com/frankiereyesofficial,frankiereyesofficial,,,,,"spotify,soundcloud",
Cymek,1ff5689c-1fb1-475d-a6f8-fb7a3b5b36e4,5YaSQRKoTFxLzdR9QheLZQ,,,,,,,https://soundcloud.com/cymekimplant,cymekimplant,,,,,"spotify,soundcloud",
DAMIANO,e821d7b9-0ab6-4ea0-8ffc-f60357330d00,7AaGbSgUxJFuZ49VvclNH6,,,,,,,https://soundcloud.com/damianodavid,damianodavid,,,,,"spotify,soundcloud",
Cody Wallter,ab827cdf-8d24-4faa-a47e-d96af9157149,74gCXv8vhu5ZfQj76y6O7L,,,,,,,https://soundcloud.com/codywallter,codywallter,,,,,"spotify,soundcloud",
Me & George,d8efd1a4-934b-4d51-aad5-1fc544ea0afa,19m3oZKjGSLzVW0OGIAcNg,,,,,,,https://soundcloud.com/meandgeorgemusic,meandgeorgemusic,,,,,"spotify,soundcloud",
Letus,7b6f2148-45bc-11e9-98fe-801844edfa71,2fRdb4zjYHVNRarSwQzQKx,,,,,,,https://soundcloud.com/djletus,djletus,,,,,"spotify,soundcloud",
Dope Stars Inc.,11e81bd1-e0f4-932e-af7e-a0369fe50396,0b3Ih1VYdJfBfCPulSWBoA,,,,,,,https://soundcloud.com/dopestarsinc,dopestarsinc,,,,,"spotify,soundcloud",
1ST SND,ed246890-bc9b-4829-a2b5-20252e06b346,3nokdvjSAzN9ty9gDOspUl,,,,,,,https://soundcloud.com/1stbornmusic,1stbornmusic,,,,,"spotify,soundcloud",
X-Side,11e83fe1-8b8b-06dc-8305-aa1c026db3d8,6qnor3a61EUFYAO8cHPzJR,,,,,,,https://soundcloud.com/x_sidemusic,x_sidemusic,,,,,"spotify,soundcloud",
Dropout,11e81bd0-8d29-b072-99be-a0369fe50396,4i3rHxf0hIOVLaXsvSaaRP,,,,,,,https://soundcloud.com/dropoutlive,dropoutlive,,,,,"spotify,soundcloud",
Wax Doctor,11e81bd0-b0fd-f18e-9490-a0369fe50396,08mYbmfToa6QYre5uNZYJR,,,,,,,https://soundcloud.com/waxdoctor-music,waxdoctor-music,,,,,"spotify,soundcloud",
Junior Brielle,11e81bbb-62fc-c75e-a90c-a0369fe50396,4wp7fk3zvD1Nr688kd4VSc,,,,,,,https://soundcloud.com/junior-brielle,junior-brielle,,,,,"spotify,soundcloud",
Yared Negu,1281c37f-1a87-4c7a-ad9e-ab848a1d7bc2,0JHgZpRYg6aOWyS43LmpB1,,,,,,,https://soundcloud.com/yarednegu,yarednegu,,,,,"spotify,soundcloud",
Pole Folder,11e81bc0-aa0a-df64-b9a1-a0369fe50396,6wRhh29ZNdh6Aq8nKd4aDr,,,,,,,https://soundcloud.com/pole-folder,pole-folder,,,,,"spotify,soundcloud",
STARSEED'Z,fcbfca64-059d-40eb-a2a9-465e49a82194,7vnIlvJuPFsMDXaFwVm7Xm,,,,,,,https://soundcloud.com/starseedz-music,starseedz-music,,,,,"spotify,soundcloud",
Scott Steer,485fc3bc-5bd2-4820-a14c-ecc027ce31a2,2nVUMUFQECMKMRaCdMTO4z,,,,,,,https://soundcloud.com/scottsteer,scottsteer,,,,,"spotify,soundcloud",
Sommarpojkarna,11e81bbc-c078-eefc-9089-a0369fe50396,35QPpMgGlXdmqrYTs1BL8e,,,,,,,,,,,,,spotify,
Lil Skele,2f47c1a0-f551-11e8-8f0c-549f35141000,423Khduf8laJb7K4Otg6M2,,,,,,,https://soundcloud.com/lilskeleskrrt,lilskeleskrrt,,,,,"spotify,soundcloud",
Mr. André Cruz,daaf0bdc-eb17-11e8-babd-549f35161576,5TfHk8885RZShkv8h5NL9a,,,,,,,,,,,,,spotify,
Kritikal Mass,11e83fe4-938a-acd6-9d80-aa1c026db3d8,2tkuki6TVr4G95v7h2syo0,,,,,,,https://soundcloud.com/kritikalmassmusic,kritikalmassmusic,,,,,"spotify,soundcloud",
Louie,11e81bcd-3da0-6468-81b5-a0369fe50396,7jOY91ZU7kn86slH3fBbaD,,,,,,,https://soundcloud.com/808-louie,808-louie,,,,,"spotify,soundcloud",
Empirion,11e81bba-e8e3-e79a-a16d-a0369fe50396,6OY3DiRJRy3Ft6V3dmios7,,,,,,,https://soundcloud.com/empirion,empirion,,,,,"spotify,soundcloud",
Ranta,742d636c-4533-4a92-90fb-fc7504e8e00e,7AOoL5hIjl1CweoVN7ia73,,,,,,,https://soundcloud.com/musicranta,musicranta,,,,,"spotify,soundcloud",
DJ Enzo.ch,11e81bcb-4189-8822-8865-a0369fe50396,3rqtP9paE6HmG6ut0nFiCp,,,,,,,https://soundcloud.com/dj-enzo-ch,dj-enzo-ch,,,,,"spotify,soundcloud",
