artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
DJ Apres Ski,11e81bcc-7502-7000-b2f8-a0369fe50396,4HVjlOXb3ZMpjkEHheQkwI,,,,,,,https://soundcloud.com/apresskidjmatthias,apresskidjmatthias,,,,,"spotify,soundcloud",
ZIWA,3c319e73-0f30-4ad7-98f6-3bca9b239f6a,0b4CwcngfsLbUi3lNZ1WRf,,,,,,,https://soundcloud.com/djziwa,djziwa,,,,,"spotify,soundcloud",
Marseli,9fc5cdec-c9a4-11e8-9f5e-549f35161576,7w7Nix1qWUuYmrJcWp7N1m,,,,,,,https://soundcloud.com/marseli-salik,marseli-salik,,,,,"spotify,soundcloud",
Kartik Chandna,889722de-d75d-4a92-98f6-c8054b99fd9c,0J8Il29ItDYbPANIBGQ2Y5,,,,,,,https://soundcloud.com/kartik-chandna-377750757,kartik-chandna-377750757,,,,,"spotify,soundcloud",
Madcat,11e83fec-ddb4-8b26-9caa-aa1c026db3d8,6etdAWVQlwIiVg13V6wPeq,,,,,,,https://soundcloud.com/wearemadcat,wearemadcat,,,,,"spotify,soundcloud",
Mia Moretti,7e84850e-9c0f-11e9-a2d7-549f35141000,508HEnl2cDRksyq8hyQtRh,,,,,,,https://soundcloud.com/miamoretti,miamoretti,,,,,"spotify,soundcloud",
Smooth Touch,11e81bc6-63a6-72ee-a8ec-a0369fe50396,5h2vIb1P2w4idUI6kCFLT7,,,,,,,https://soundcloud.com/smooth-touch-official,smooth-touch-official,,,,,"spotify,soundcloud",
Mambo King,11e81bc3-b8ee-a4ea-9d09-a0369fe50396,1h4VbUO36tAFJaIPLR0mBD,,,,,,,https://soundcloud.com/mambomix,mambomix,,,,,"spotify,soundcloud",
My Life With the Thrill Kill Kult,11e81bd1-3f1c-6306-aafc-a0369fe50396,7FfAD7EYZbQ7aHPy9ujduD,,,,,,,https://soundcloud.com/mylifewiththethrillkillkult,mylifewiththethrillkillkult,,,,,"spotify,soundcloud",
Key4050,fb7f221c-2225-11e9-8145-549f35161576,22sHF6RlJRVbkcLbaTLxaD,,,,,,,https://soundcloud.com/key405,key405,,,,,"spotify,soundcloud",
Giants' Nest,da85f4ee-2740-11e9-8392-549f35161576,31WBcBz5f7Od21JVn20Ajn,,,,,,,https://soundcloud.com/giantsnest,giantsnest,,,,,"spotify,soundcloud",
∏EVER,b0132b78-6091-40e3-840e-6003ce687a0e,08YxFcgCUjWXuwydQUUmq6,,,,,,,,,,,,,spotify,
KARLA,95e45aeb-7656-4786-b765-7672c722cdfe,0lCjXVMo21Jb79tBcVoSr1,,,,,,,https://soundcloud.com/yahiraaa,yahiraaa,,,,,"spotify,soundcloud",
DJ Bombompret,80a84523-46ec-45bc-b0d7-096fed7f7807,5ISnkVi1SjnV0W9QYol1aa,,,,,,,https://soundcloud.com/djbombompret,djbombompret,,,,,"spotify,soundcloud",
Lil Shine,736fb365-54a8-47dc-8ae8-b045a5bddaf8,6SmUCZMpJG06ZhIqMOJKCn,,,,,,,https://soundcloud.com/ilovelilshine,ilovelilshine,,,,,"spotify,soundcloud",
Marc Wiese,5769fb3d-8f2b-44d7-a576-d9f847e6d973,6zcHQe3yogGzcb2Kmramht,,,,,,,https://soundcloud.com/marc-wiese-312387542,marc-wiese-312387542,,,,,"spotify,soundcloud",
Kava,fd6dcb14-fc96-11e8-b501-549f35141000,2pvfGvbL4mouaDY9ZSwUmv,,,,,,,https://soundcloud.com/vladyslav-kovalchuk-11295719,vladyslav-kovalchuk-11295719,,,,,"spotify,soundcloud",
Felix Averian,1da76418-18b9-4ac0-a228-bf2f4ad10bfa,5vAVNHQJI2uD7IVsoADd9V,,,,,,,https://soundcloud.com/felixaverian,felixaverian,,,,,"spotify,soundcloud",
